Imatest,24.2.6, Master, SFR
File,car_55.0 mm_1600ISO_+1EV_Dist1_ON_Defocus2.tiff
Run date,07-May-2025 10:01:26,,Build 2025-03-20
Description,
Path,/home/colourlabgpu4/Kimia/Thesis/Imatest/Dist1+55/Results/+1EV

Region,1,of,1,total

Cy/Pxl,LW/PH,MTF(nchan),MTF(R),MTF(G),MTF(B),MTF(Y)
0.3421, 2750.09, 0.1446, 0.1626, 0.1312, 0.2470, 0.1446
0.3457, 2779.35, 0.0984, 0.1226, 0.0927, 0.1507, 0.0984
0.3493, 2808.61, 0.1137, 0.1134, 0.1253, 0.0534, 0.1137
0.3530, 2837.86, 0.0485, 0.0379, 0.0587, 0.0404, 0.0485
0.3566, 2867.12, 0.0319, 0.1087, 0.0107, 0.0550, 0.0319
0.3602, 2896.37, 0.1162, 0.2543, 0.0798, 0.0915, 0.1162
0.3639, 2925.63, 0.1382, 0.2500, 0.1156, 0.0665, 0.1382
0.3675, 2954.89, 0.1215, 0.1203, 0.1212, 0.1391, 0.1215
0.3712, 2984.14, 0.0999, 0.0908, 0.1173, 0.0863, 0.0999
0.3748, 3013.40, 0.0366, 0.1220, 0.0206, 0.1029, 0.0366
0.3784, 3042.66, 0.0839, 0.1464, 0.0643, 0.1460, 0.0839
0.3821, 3071.91, 0.1661, 0.1837, 0.1640, 0.1697, 0.1661
0.3857, 3101.17, 0.1545, 0.1746, 0.1583, 0.1782, 0.1545
0.3894, 3130.43, 0.0907, 0.0662, 0.0945, 0.2058, 0.0907
0.3930, 3159.68, 0.1824, 0.1942, 0.1679, 0.2912, 0.1824
0.3966, 3188.94, 0.1694, 0.2328, 0.1417, 0.2666, 0.1694
0.4003, 3218.19, 0.1095, 0.1296, 0.0997, 0.1795, 0.1095
0.4039, 3247.45, 0.1893, 0.2032, 0.1886, 0.1837, 0.1893
0.4076, 3276.71, 0.2139, 0.2319, 0.2161, 0.1594, 0.2139
0.4112, 3305.96, 0.1206, 0.1340, 0.1203, 0.1067, 0.1206
0.4148, 3335.22, 0.0547, 0.0496, 0.0607, 0.0366, 0.0547
0.4185, 3364.48, 0.0991, 0.1073, 0.0969, 0.1016, 0.0991
0.4221, 3393.73, 0.0409, 0.0699, 0.0418, 0.0259, 0.0409
0.4257, 3422.99, 0.1410, 0.1054, 0.1587, 0.0930, 0.1410
0.4294, 3452.24, 0.1286, 0.0663, 0.1537, 0.1057, 0.1286
0.4330, 3481.50, 0.0561, 0.0134, 0.0759, 0.0798, 0.0561
0.4367, 3510.76, 0.0846, 0.0690, 0.0863, 0.1693, 0.0846
0.4403, 3540.01, 0.1346, 0.1359, 0.1302, 0.1883, 0.1346
0.4439, 3569.27, 0.0686, 0.0602, 0.0733, 0.0694, 0.0686
0.4476, 3598.53, 0.0645, 0.0675, 0.0717, 0.0287, 0.0645
0.4512, 3627.78, 0.1109, 0.1180, 0.1142, 0.1049, 0.1109
0.4549, 3657.04, 0.0992, 0.0897, 0.1025, 0.1420, 0.0992
0.4585, 3686.30, 0.0356, 0.0273, 0.0400, 0.1242, 0.0356
0.4621, 3715.55, 0.0633, 0.1292, 0.0569, 0.0566, 0.0633
0.4658, 3744.81, 0.1107, 0.1818, 0.1049, 0.1115, 0.1107
0.4694, 3774.06, 0.0748, 0.0878, 0.0753, 0.1440, 0.0748
0.4730, 3803.32, 0.0297, 0.0227, 0.0266, 0.1094, 0.0297
0.4767, 3832.58, 0.0189, 0.0534, 0.0161, 0.0435, 0.0189
0.4803, 3861.83, 0.0980, 0.0810, 0.0984, 0.1612, 0.0980
0.4840, 3891.09, 0.0891, 0.0925, 0.0836, 0.1529, 0.0891
0.4876, 3920.35, 0.1063, 0.1109, 0.1153, 0.0747, 0.1063
0.4912, 3949.60, 0.1310, 0.1703, 0.1255, 0.1293, 0.1310
0.4949, 3978.86, 0.0995, 0.1457, 0.0912, 0.0563, 0.0995
0.4985, 4008.11, 0.0712, 0.1299, 0.0581, 0.0446, 0.0712
0.5022, 4037.37, 0.0429, 0.1235, 0.0432, 0.0726, 0.0429
0.5058, 4066.63, 0.0222, 0.1212, 0.0076, 0.0562, 0.0222
0.5094, 4095.88, 0.0891, 0.0918, 0.0964, 0.0648, 0.0891
0.5131, 4125.14, 0.1385, 0.1381, 0.1360, 0.1641, 0.1385
0.5167, 4154.40, 0.1772, 0.1683, 0.1752, 0.2215, 0.1772
0.5204, 4183.65, 0.1985, 0.1979, 0.1965, 0.2245, 0.1985
0.5240, 4212.91, 0.1005, 0.1217, 0.0966, 0.0938, 0.1005
0.5276, 4242.17, 0.1172, 0.0662, 0.1248, 0.1863, 0.1172
0.5313, 4271.42, 0.1754, 0.1069, 0.1835, 0.2986, 0.1754
0.5349, 4300.68, 0.1523, 0.1024, 0.1592, 0.2672, 0.1523
0.5385, 4329.93, 0.1258, 0.1406, 0.1263, 0.2381, 0.1258
0.5422, 4359.19, 0.0415, 0.1083, 0.0376, 0.1197, 0.0415
0.5458, 4388.45, 0.0816, 0.0873, 0.0970, 0.0584, 0.0816
0.5495, 4417.70, 0.0798, 0.1043, 0.0816, 0.0926, 0.0798
0.5531, 4446.96, 0.0640, 0.0947, 0.0634, 0.0726, 0.0640
0.5567, 4476.22, 0.1151, 0.1491, 0.0979, 0.2072, 0.1151
0.5604, 4505.47, 0.1847, 0.2247, 0.1735, 0.2206, 0.1847
0.5640, 4534.73, 0.0778, 0.1126, 0.0815, 0.0590, 0.0778
0.5677, 4563.98, 0.0559, 0.0522, 0.0490, 0.1843, 0.0559
0.5713, 4593.24, 0.0505, 0.0638, 0.0408, 0.1921, 0.0505
0.5749, 4622.50, 0.0243, 0.0247, 0.0352, 0.1581, 0.0243
0.5786, 4651.75, 0.0047, 0.0755, 0.0316, 0.1072, 0.0047
0.5822, 4681.01, 0.0025, 0.1462, 0.0445, 0.0827, 0.0025
0.5859, 4710.27, 0.0958, 0.1578, 0.0992, 0.1900, 0.0958
0.5895, 4739.52, 0.1409, 0.2090, 0.1266, 0.1675, 0.1409
