Imatest,24.2.6, Master, SFR
File,potted plant_55.0 mm_6400ISO_0EV_Dist1_ON_Defocus2.tiff
Run date,12-May-2025 16:34:14,,Build 2025-03-20
Description,
Path,/home/colourlabgpu4/Kimia/Thesis/Imatest/Dist1+55/Results

Region,1,of,1,total

Cy/Pxl,LW/PH,MTF(nchan),MTF(R),MTF(G),MTF(B),MTF(Y)
0.4418, 3551.74, 0.3274, 0.3677, 0.3222, 0.3118, 0.3274
0.4450, 3577.86, 0.3628, 0.5285, 0.3392, 0.2050, 0.3628
0.4483, 3603.97, 0.4105, 0.5559, 0.3944, 0.2044, 0.4105
0.4515, 3630.09, 0.2611, 0.4527, 0.2328, 0.0611, 0.2611
0.4548, 3656.20, 0.1928, 0.2908, 0.1879, 0.1152, 0.1928
0.4580, 3682.32, 0.2656, 0.3481, 0.2592, 0.2515, 0.2656
0.4612, 3708.44, 0.4370, 0.3757, 0.4634, 0.5145, 0.4370
0.4645, 3734.55, 0.5386, 0.3988, 0.5839, 0.5089, 0.5386
0.4677, 3760.67, 0.4704, 0.3904, 0.5045, 0.3714, 0.4704
0.4710, 3786.78, 0.4938, 0.5224, 0.5005, 0.4054, 0.4938
0.4742, 3812.90, 0.4464, 0.6058, 0.4107, 0.4253, 0.4464
0.4775, 3839.01, 0.2846, 0.3876, 0.3154, 0.3274, 0.2846
0.4807, 3865.13, 0.0473, 0.3559, 0.0806, 0.1687, 0.0473
0.4840, 3891.25, 0.1140, 0.3369, 0.0755, 0.0904, 0.1140
0.4872, 3917.36, 0.1238, 0.2888, 0.1230, 0.2727, 0.1238
0.4905, 3943.48, 0.1763, 0.0878, 0.2225, 0.4004, 0.1763
0.4937, 3969.59, 0.1482, 0.0948, 0.1998, 0.3074, 0.1482
0.4970, 3995.71, 0.3352, 0.1232, 0.3856, 0.4951, 0.3352
0.5002, 4021.82, 0.4939, 0.3229, 0.5490, 0.6175, 0.4939
0.5035, 4047.94, 0.5509, 0.4613, 0.5871, 0.5613, 0.5509
0.5067, 4074.06, 0.4108, 0.3806, 0.4232, 0.3886, 0.4108
0.5100, 4100.17, 0.3275, 0.3810, 0.3162, 0.3120, 0.3275
0.5132, 4126.29, 0.1615, 0.3866, 0.1121, 0.1882, 0.1615
0.5165, 4152.40, 0.2165, 0.3507, 0.2313, 0.2268, 0.2165
0.5197, 4178.52, 0.2395, 0.3999, 0.2171, 0.1285, 0.2395
0.5230, 4204.63, 0.0642, 0.0842, 0.0786, 0.2576, 0.0642
0.5262, 4230.75, 0.4413, 0.4476, 0.4272, 0.5607, 0.4413
0.5295, 4256.87, 0.3425, 0.4447, 0.3034, 0.4711, 0.3425
0.5327, 4282.98, 0.0923, 0.1516, 0.0640, 0.4729, 0.0923
0.5360, 4309.10, 0.1486, 0.1513, 0.1042, 0.5850, 0.1486
0.5392, 4335.21, 0.1339, 0.1769, 0.1084, 0.3775, 0.1339
0.5425, 4361.33, 0.0737, 0.0556, 0.1029, 0.0588, 0.0737
0.5457, 4387.45, 0.1455, 0.1723, 0.1427, 0.2157, 0.1455
0.5490, 4413.56, 0.3301, 0.2239, 0.3673, 0.2727, 0.3301
0.5522, 4439.68, 0.3011, 0.4356, 0.3058, 0.0876, 0.3011
0.5554, 4465.79, 0.1872, 0.1916, 0.2459, 0.3944, 0.1872
0.5587, 4491.91, 0.1279, 0.0962, 0.1786, 0.3040, 0.1279
0.5619, 4518.02, 0.4186, 0.5214, 0.4342, 0.2415, 0.4186
0.5652, 4544.14, 0.6090, 0.7312, 0.6000, 0.6631, 0.6090
0.5684, 4570.26, 0.6246, 0.7296, 0.5897, 0.7623, 0.6246
0.5717, 4596.37, 0.3533, 0.5367, 0.3032, 0.3659, 0.3533
0.5749, 4622.49, 0.3215, 0.3305, 0.3291, 0.2744, 0.3215
0.5782, 4648.60, 0.1808, 0.1408, 0.2265, 0.1801, 0.1808
0.5814, 4674.72, 0.3835, 0.2555, 0.4415, 0.2831, 0.3835
0.5847, 4700.83, 0.5371, 0.3923, 0.5847, 0.5424, 0.5371
0.5879, 4726.95, 0.4386, 0.3653, 0.4927, 0.1974, 0.4386
0.5912, 4753.07, 0.2595, 0.2511, 0.3048, 0.3979, 0.2595
0.5944, 4779.18, 0.3245, 0.4441, 0.3127, 0.6130, 0.3245
0.5977, 4805.30, 0.1953, 0.0956, 0.2396, 0.4875, 0.1953
0.6009, 4831.41, 0.1700, 0.3101, 0.2300, 0.1731, 0.1700
0.6042, 4857.53, 0.3535, 0.1461, 0.4390, 0.1765, 0.3535
0.6074, 4883.64, 0.4820, 0.1789, 0.5819, 0.3621, 0.4820
0.6107, 4909.76, 0.1788, 0.0602, 0.2006, 0.2956, 0.1788
0.6139, 4935.88, 0.2477, 0.3406, 0.2196, 0.3368, 0.2477
0.6172, 4961.99, 0.3825, 0.4691, 0.3707, 0.3387, 0.3825
0.6204, 4988.11, 0.4371, 0.3249, 0.4715, 0.4505, 0.4371
0.6237, 5014.22, 0.2921, 0.1474, 0.3001, 0.6311, 0.2921
0.6269, 5040.34, 0.2115, 0.1711, 0.2767, 0.3916, 0.2115
0.6302, 5066.45, 0.3696, 0.6307, 0.3930, 0.3834, 0.3696
0.6334, 5092.57, 0.6294, 0.6714, 0.6838, 0.6632, 0.6294
0.6367, 5118.69, 0.5519, 0.4623, 0.6434, 0.6847, 0.5519
0.6399, 5144.80, 0.2823, 0.2338, 0.3640, 0.7390, 0.2823
0.6431, 5170.92, 0.1202, 0.4662, 0.0433, 0.4307, 0.1202
0.6464, 5197.03, 0.3111, 0.8662, 0.1411, 0.4108, 0.3111
0.6496, 5223.15, 0.3470, 0.1993, 0.4455, 0.2556, 0.3470
0.6529, 5249.26, 0.7852, 1.2999, 0.7769, 0.3566, 0.7852
0.6561, 5275.38, 0.5986, 0.9864, 0.6802, 0.3703, 0.5986
0.6594, 5301.50, 0.7410, 0.9286, 0.8922, 0.1936, 0.7410
0.6626, 5327.61, 0.3514, 0.5188, 0.4458, 0.2102, 0.3514
0.6659, 5353.73, 0.1201, 0.1305, 0.1597, 0.4823, 0.1201
0.6691, 5379.84, 0.2669, 0.2945, 0.3618, 0.4194, 0.2669
0.6724, 5405.96, 0.0073, 0.3439, 0.0423, 0.5710, 0.0073
0.6756, 5432.07, 0.2560, 0.1841, 0.4074, 0.4803, 0.2560
0.6789, 5458.19, 0.4181, 0.4702, 0.5258, 0.6025, 0.4181
0.6821, 5484.31, 0.5329, 0.5441, 0.5473, 1.0955, 0.5329
0.6854, 5510.42, 0.4440, 0.1034, 0.5223, 0.7127, 0.4440
0.6886, 5536.54, 0.0893, 0.6039, 0.1717, 1.1300, 0.0893
0.6919, 5562.65, 0.1462, 0.5911, 0.0902, 1.0309, 0.1462
0.6951, 5588.77, 0.3918, 1.0941, 0.2400, 0.4006, 0.3918
0.6984, 5614.89, 0.6146, 1.0433, 0.4936, 0.8035, 0.6146
