Imatest,24.2.6, Master, SFR
File,car_55.0 mm_6400ISO_-1EV_Dist1_OFF_Defocus2.tiff
Run date,12-May-2025 16:05:04,,Build 2025-03-20
Description,
Path,/home/colourlabgpu4/Kimia/Thesis/Imatest/Dist1+55/Results

Region,1,of,1,total

Cy/Pxl,LW/PH,MTF(nchan),MTF(R),MTF(G),MTF(B),MTF(Y)
0.5554, 4465.07, 0.2816, 0.0630, 0.3835, 0.2525, 0.2816
0.5586, 4491.18, 0.5725, 0.3615, 0.7266, 0.2947, 0.5725
0.5619, 4517.29, 0.6822, 0.6653, 0.7794, 0.2946, 0.6822
0.5651, 4543.40, 0.4574, 0.4498, 0.5059, 0.1057, 0.4574
0.5683, 4569.52, 0.3697, 0.3669, 0.4110, 0.2778, 0.3697
0.5716, 4595.63, 0.5031, 0.8252, 0.4920, 0.1951, 0.5031
0.5748, 4621.74, 0.8737, 1.0561, 0.8755, 0.4009, 0.8737
0.5781, 4647.85, 0.6554, 0.5485, 0.6922, 0.5958, 0.6554
0.5813, 4673.96, 0.4275, 0.3253, 0.4865, 0.3899, 0.4275
0.5846, 4700.07, 0.8966, 0.7080, 0.9422, 1.0190, 0.8966
0.5878, 4726.19, 0.7300, 0.6289, 0.7549, 0.8852, 0.7300
0.5911, 4752.30, 0.6595, 0.4601, 0.6919, 0.8985, 0.6595
0.5943, 4778.41, 0.3837, 0.2251, 0.5092, 0.7425, 0.3837
0.5976, 4804.52, 0.4021, 0.1327, 0.5289, 0.7781, 0.4021
0.6008, 4830.63, 0.5744, 0.3305, 0.6241, 0.8100, 0.5744
0.6041, 4856.74, 0.1657, 0.2423, 0.1998, 0.2040, 0.1657
0.6073, 4882.85, 0.4451, 0.1097, 0.5229, 0.5534, 0.4451
0.6106, 4908.97, 0.1281, 0.0720, 0.1169, 0.4461, 0.1281
0.6138, 4935.08, 0.4151, 0.4063, 0.4509, 0.2018, 0.4151
0.6171, 4961.19, 0.3204, 0.6580, 0.2989, 0.1981, 0.3204
0.6203, 4987.30, 1.1188, 1.4826, 1.1093, 0.4146, 1.1188
0.6236, 5013.41, 1.3119, 1.7543, 1.2348, 1.0282, 1.3119
0.6268, 5039.52, 0.7516, 0.9443, 0.6994, 1.1593, 0.7516
0.6301, 5065.64, 0.7496, 0.7296, 0.8010, 0.7092, 0.7496
0.6333, 5091.75, 0.8296, 1.1306, 0.8060, 0.6132, 0.8296
0.6365, 5117.86, 0.9460, 0.8649, 0.9338, 1.3012, 0.9460
0.6398, 5143.97, 0.8371, 0.3584, 0.9963, 0.7683, 0.8371
0.6430, 5170.08, 0.9254, 0.4683, 1.1161, 0.6485, 0.9254
0.6463, 5196.19, 0.7947, 0.6431, 0.9270, 0.7756, 0.7947
0.6495, 5222.30, 0.1108, 0.8749, 0.3217, 0.2894, 0.1108
0.6528, 5248.42, 0.7984, 2.0000, 0.5273, 0.2178, 0.7984
0.6560, 5274.53, 0.1512, 0.8347, 0.0809, 0.4082, 0.1512
0.6593, 5300.64, 0.5446, 0.5288, 0.5694, 0.6059, 0.5446
0.6625, 5326.75, 0.2491, 0.3371, 0.2868, 0.6630, 0.2491
0.6658, 5352.86, 1.1710, 2.0000, 0.9916, 1.4080, 1.1710
0.6690, 5378.97, 1.4864, 2.0000, 1.2401, 1.5508, 1.4864
0.6723, 5405.09, 0.8885, 1.1142, 0.8529, 0.9865, 0.8885
0.6755, 5431.20, 0.1967, 0.5801, 0.1210, 1.1210, 0.1967
0.6788, 5457.31, 0.1780, 1.4867, 0.2476, 0.7421, 0.1780
0.6820, 5483.42, 0.6132, 2.0000, 0.2410, 0.2977, 0.6132
0.6853, 5509.53, 0.6385, 2.0000, 0.3329, 0.8962, 0.6385
0.6885, 5535.64, 0.9465, 1.8163, 0.7659, 1.1449, 0.9465
0.6918, 5561.75, 1.1995, 1.6365, 1.1999, 0.6539, 1.1995
0.6950, 5587.87, 1.0353, 2.0000, 0.9411, 1.3808, 1.0353
0.6983, 5613.98, 0.9844, 2.0000, 0.9042, 0.9987, 0.9844
0.7015, 5640.09, 0.4065, 1.4510, 0.3482, 0.5874, 0.4065
0.7048, 5666.20, 0.3917, 0.3366, 0.5428, 0.8487, 0.3917
0.7080, 5692.31, 0.6464, 0.2748, 0.6918, 1.2084, 0.6464
0.7112, 5718.42, 0.4534, 0.2359, 0.5099, 1.1839, 0.4534
0.7145, 5744.54, 0.4690, 1.1431, 0.3406, 0.3587, 0.4690
0.7177, 5770.65, 0.7082, 1.3819, 0.6605, 0.9619, 0.7082
0.7210, 5796.76, 0.7437, 1.5123, 0.9248, 0.8370, 0.7437
0.7242, 5822.87, 0.5230, 0.4908, 0.7916, 1.8548, 0.5230
0.7275, 5848.98, 0.8899, 0.0771, 0.9791, 2.0000, 0.8899
0.7307, 5875.09, 1.8473, 2.0000, 1.5797, 2.0000, 1.8473
0.7340, 5901.20, 2.0000, 2.0000, 1.8115, 2.0000, 2.0000
0.7372, 5927.32, 0.8922, 1.4816, 0.7887, 0.7980, 0.8922
0.7405, 5953.43, 0.7043, 2.0000, 0.5070, 2.0000, 0.7043
0.7437, 5979.54, 1.0472, 1.0906, 1.2349, 2.0000, 1.0472
0.7470, 6005.65, 1.0139, 1.6296, 1.3344, 0.8614, 1.0139
0.7502, 6031.76, 0.9926, 2.0000, 1.1366, 0.8354, 0.9926
0.7535, 6057.87, 1.4248, 1.8103, 1.4482, 0.6981, 1.4248
0.7567, 6083.98, 1.2159, 2.0000, 1.1136, 0.8210, 1.2159
0.7600, 6110.10, 1.4876, 1.4603, 1.8418, 1.8626, 1.4876
0.7632, 6136.21, 0.8446, 0.5381, 1.3121, 1.5192, 0.8446
0.7665, 6162.32, 1.0933, 2.0000, 0.6575, 1.0204, 1.0933
0.7697, 6188.43, 1.9704, 2.0000, 1.6501, 2.0000, 1.9704
0.7730, 6214.54, 1.9143, 2.0000, 1.7611, 2.0000, 1.9143
0.7762, 6240.65, 0.9190, 2.0000, 0.5136, 0.7854, 0.9190
0.7794, 6266.77, 1.3212, 2.0000, 1.0567, 0.3053, 1.3212
0.7827, 6292.88, 1.3340, 1.4671, 1.7899, 0.5129, 1.3340
0.7859, 6318.99, 1.3989, 2.0000, 2.0000, 0.6413, 1.3989
0.7892, 6345.10, 0.4445, 2.0000, 1.4826, 1.4504, 0.4445
0.7924, 6371.21, 0.5683, 1.0478, 1.2134, 1.6629, 0.5683
0.7957, 6397.32, 1.6233, 2.0000, 1.6710, 0.9359, 1.6233
0.7989, 6423.43, 1.4554, 2.0000, 1.3821, 0.5260, 1.4554
0.8022, 6449.55, 1.3972, 2.0000, 1.5488, 1.7245, 1.3972
0.8054, 6475.66, 1.3792, 2.0000, 1.6947, 1.6938, 1.3792
0.8087, 6501.77, 1.1652, 2.0000, 1.0389, 1.4759, 1.1652
0.8119, 6527.88, 0.8528, 2.0000, 0.5782, 0.8560, 0.8528
0.8152, 6553.99, 0.4729, 2.0000, 1.7946, 0.8589, 0.4729
0.8184, 6580.10, 0.4125, 2.0000, 1.2812, 0.4935, 0.4125
0.8217, 6606.22, 0.3111, 1.5374, 0.0781, 1.5319, 0.3111
0.8249, 6632.33, 0.7346, 1.0645, 0.9572, 1.6978, 0.7346
0.8282, 6658.44, 0.4113, 1.7903, 0.2574, 1.8633, 0.4113
0.8314, 6684.55, 0.2462, 2.0000, 0.3690, 2.0000, 0.2462
0.8347, 6710.66, 0.7654, 1.5790, 1.5623, 1.1758, 0.7654
0.8379, 6736.77, 1.1648, 2.0000, 2.0000, 2.0000, 1.1648
0.8412, 6762.88, 1.0569, 2.0000, 1.9667, 2.0000, 1.0569
0.8444, 6789.00, 0.7132, 2.0000, 1.4867, 2.0000, 0.7132
0.8477, 6815.11, 1.4938, 2.0000, 1.9782, 2.0000, 1.4938
0.8509, 6841.22, 1.5306, 2.0000, 1.4459, 2.0000, 1.5306
0.8541, 6867.33, 1.7508, 2.0000, 2.0000, 1.3519, 1.7508
0.8574, 6893.44, 0.3085, 2.0000, 0.7004, 0.6071, 0.3085
0.8606, 6919.55, 1.0185, 2.0000, 0.3789, 1.2759, 1.0185
0.8639, 6945.67, 0.2678, 2.0000, 0.7022, 2.0000, 0.2678
0.8671, 6971.78, 0.8448, 2.0000, 0.1991, 1.3385, 0.8448
0.8704, 6997.89, 0.9175, 2.0000, 1.5947, 2.0000, 0.9175
0.8736, 7024.00, 0.7851, 2.0000, 2.0000, 2.0000, 0.7851
0.8769, 7050.11, 2.0000, 1.1908, 2.0000, 1.1836, 2.0000
0.8801, 7076.22, 2.0000, 1.4760, 2.0000, 0.9675, 2.0000
0.8834, 7102.33, 1.1395, 2.0000, 1.8057, 2.0000, 1.1395
0.8866, 7128.45, 1.2597, 2.0000, 0.5967, 2.0000, 1.2597
0.8899, 7154.56, 0.2564, 2.0000, 0.7227, 2.0000, 0.2564
0.8931, 7180.67, 0.6054, 2.0000, 0.8834, 1.6416, 0.6054
0.8964, 7206.78, 0.4449, 2.0000, 0.7420, 1.4232, 0.4449
0.8996, 7232.89, 0.5131, 2.0000, 1.1863, 0.1249, 0.5131
0.9029, 7259.00, 1.0535, 2.0000, 1.4901, 2.0000, 1.0535
0.9061, 7285.11, 0.5159, 2.0000, 0.6170, 2.0000, 0.5159
