Imatest,24.2.6, Master, SFR
File,sports ball_55.0 mm_1600ISO_-3EV_Dist1_ON_Defocus2.tiff
Run date,12-May-2025 15:56:01,,Build 2025-03-20
Description,
Path,/home/colourlabgpu4/Kimia/Thesis/Imatest/Dist1+55/Results

Region,1,of,1,total

Cy/Pxl,LW/PH,MTF(nchan),MTF(R),MTF(G),MTF(B),MTF(Y)
0.3898, 3134.13, 0.6081, 0.7503, 0.6829, 0.3459, 0.6081
0.3931, 3160.25, 0.2039, 0.7398, 0.1831, 0.9512, 0.2039
0.3963, 3186.37, 0.3482, 0.3783, 0.3044, 0.7439, 0.3482
0.3996, 3212.48, 0.3687, 0.6937, 0.3234, 0.2399, 0.3687
0.4028, 3238.60, 0.3788, 0.8974, 0.2417, 0.3837, 0.3788
0.4061, 3264.72, 0.5856, 1.0063, 0.4592, 0.7575, 0.5856
0.4093, 3290.84, 0.6219, 0.8627, 0.5816, 0.5151, 0.6219
0.4126, 3316.95, 0.4443, 0.6314, 0.4417, 0.0459, 0.4443
0.4158, 3343.07, 0.2298, 0.4954, 0.1954, 0.1206, 0.2298
0.4191, 3369.19, 0.3932, 0.3750, 0.4451, 0.2720, 0.3932
0.4223, 3395.31, 0.1969, 0.1738, 0.2774, 0.5925, 0.1969
0.4256, 3421.42, 0.3942, 0.6188, 0.3625, 0.8704, 0.3942
0.4288, 3447.54, 0.3767, 0.0999, 0.4413, 0.5020, 0.3767
0.4320, 3473.66, 0.2440, 0.2777, 0.2805, 0.3321, 0.2440
0.4353, 3499.78, 0.2256, 0.0855, 0.2978, 0.2946, 0.2256
0.4385, 3525.90, 0.1713, 0.1318, 0.2610, 0.4103, 0.1713
0.4418, 3552.01, 0.2148, 0.3706, 0.1511, 0.5887, 0.2148
0.4450, 3578.13, 0.2145, 0.2243, 0.2124, 0.4704, 0.2145
0.4483, 3604.25, 0.2926, 0.1972, 0.3225, 0.6065, 0.2926
0.4515, 3630.37, 0.4663, 0.3846, 0.4603, 0.8513, 0.4663
0.4548, 3656.48, 0.6517, 0.4590, 0.6770, 0.9992, 0.6517
0.4580, 3682.60, 0.6543, 0.6077, 0.6729, 0.8525, 0.6543
0.4613, 3708.72, 0.6254, 0.7131, 0.6106, 0.5732, 0.6254
0.4645, 3734.84, 0.5176, 0.7857, 0.4703, 0.3533, 0.5176
0.4678, 3760.96, 0.5593, 1.0090, 0.4805, 0.3431, 0.5593
0.4710, 3787.07, 0.5974, 0.8354, 0.5719, 0.3517, 0.5974
0.4743, 3813.19, 0.3397, 0.2670, 0.3805, 0.4270, 0.3397
0.4775, 3839.31, 0.3328, 0.2439, 0.3543, 0.5105, 0.3328
0.4808, 3865.43, 0.7839, 0.8086, 0.8071, 0.7287, 0.7839
0.4840, 3891.54, 1.2164, 1.2433, 1.2218, 1.1444, 1.2164
0.4873, 3917.66, 1.1729, 1.2609, 1.1348, 1.3588, 1.1729
0.4905, 3943.78, 0.9731, 1.1820, 0.9523, 0.9398, 0.9731
0.4938, 3969.90, 0.5952, 1.0372, 0.5807, 0.4179, 0.5952
0.4970, 3996.02, 0.1249, 0.2082, 0.1148, 0.0300, 0.1249
0.5003, 4022.13, 0.3092, 0.8824, 0.2490, 0.3076, 0.3092
0.5035, 4048.25, 0.5465, 0.9644, 0.4817, 0.1599, 0.5465
0.5068, 4074.37, 0.5711, 0.4680, 0.6279, 0.5587, 0.5711
0.5100, 4100.49, 0.7897, 0.4676, 0.8628, 1.0106, 0.7897
0.5133, 4126.60, 0.6711, 0.4277, 0.7190, 1.1971, 0.6711
0.5165, 4152.72, 0.5043, 0.3440, 0.5798, 0.7416, 0.5043
0.5198, 4178.84, 0.2223, 0.4365, 0.2455, 0.4267, 0.2223
0.5230, 4204.96, 0.2417, 0.5684, 0.1787, 0.5413, 0.2417
0.5263, 4231.08, 0.3893, 0.6661, 0.3506, 0.6342, 0.3893
0.5295, 4257.19, 0.4286, 0.8048, 0.3148, 0.6369, 0.4286
0.5328, 4283.31, 0.3043, 0.5027, 0.2845, 0.5140, 0.3043
0.5360, 4309.43, 0.8052, 0.9847, 0.8210, 0.5572, 0.8052
0.5392, 4335.55, 0.5158, 0.6678, 0.4953, 0.6690, 0.5158
0.5425, 4361.66, 0.2536, 0.4073, 0.2099, 0.4726, 0.2536
0.5457, 4387.78, 0.3666, 0.4736, 0.3684, 0.3492, 0.3666
0.5490, 4413.90, 0.1411, 0.7676, 0.0511, 0.1265, 0.1411
0.5522, 4440.02, 0.4454, 0.5376, 0.4511, 0.2759, 0.4454
0.5555, 4466.13, 0.5205, 0.5770, 0.5905, 0.4346, 0.5205
0.5587, 4492.25, 0.9425, 1.0283, 1.0109, 0.5919, 0.9425
0.5620, 4518.37, 0.5798, 0.8427, 0.5664, 0.1837, 0.5798
0.5652, 4544.49, 0.1658, 0.3916, 0.1447, 0.4674, 0.1658
0.5685, 4570.61, 0.4425, 0.3527, 0.4358, 1.0269, 0.4425
0.5717, 4596.72, 0.6572, 0.6871, 0.5938, 1.3247, 0.6572
0.5750, 4622.84, 0.1900, 0.5161, 0.0828, 0.8755, 0.1900
0.5782, 4648.96, 0.5793, 0.2996, 0.6542, 0.7188, 0.5793
0.5815, 4675.08, 1.0116, 1.0761, 1.0012, 1.1805, 1.0116
0.5847, 4701.19, 1.6321, 1.9227, 1.6350, 1.6901, 1.6321
0.5880, 4727.31, 1.5370, 1.9804, 1.5495, 1.1845, 1.5370
0.5912, 4753.43, 1.1021, 1.3687, 1.0380, 1.5783, 1.1021
0.5945, 4779.55, 0.7594, 0.8595, 0.6762, 1.5003, 0.7594
0.5977, 4805.67, 0.5552, 0.8984, 0.5034, 0.6244, 0.5552
0.6010, 4831.78, 0.6161, 1.2757, 0.5282, 0.7865, 0.6161
0.6042, 4857.90, 0.2466, 0.5648, 0.2215, 1.1815, 0.2466
0.6075, 4884.02, 0.6621, 0.4819, 0.7327, 0.8105, 0.6621
0.6107, 4910.14, 0.4941, 0.1587, 0.5632, 1.2934, 0.4941
0.6140, 4936.25, 0.9662, 1.1485, 0.8546, 1.8078, 0.9662
0.6172, 4962.37, 0.7908, 1.2061, 0.6517, 1.1536, 0.7908
0.6205, 4988.49, 0.4280, 0.5979, 0.4295, 0.3681, 0.4280
0.6237, 5014.61, 1.0219, 1.2792, 1.0011, 0.7505, 1.0219
0.6270, 5040.73, 0.3055, 0.3431, 0.3943, 0.0747, 0.3055
0.6302, 5066.84, 1.0209, 1.2284, 1.1564, 0.1391, 1.0209
0.6335, 5092.96, 1.1605, 1.2887, 1.3564, 0.4748, 1.1605
0.6367, 5119.08, 0.7417, 1.0235, 0.7987, 0.1601, 0.7417
0.6399, 5145.20, 0.5656, 1.0809, 0.5127, 0.3462, 0.5656
0.6432, 5171.31, 0.3666, 0.9190, 0.2744, 0.4553, 0.3666
0.6464, 5197.43, 0.3222, 1.0531, 0.1861, 0.1981, 0.3222
0.6497, 5223.55, 0.4616, 0.9830, 0.4989, 1.1391, 0.4616
0.6529, 5249.67, 0.7100, 1.0112, 0.8761, 1.2693, 0.7100
0.6562, 5275.78, 0.4730, 0.4150, 0.6725, 0.7158, 0.4730
0.6594, 5301.90, 0.7475, 0.5585, 0.7383, 1.3811, 0.7475
0.6627, 5328.02, 0.8025, 0.6285, 0.8418, 1.8787, 0.8025
0.6659, 5354.14, 0.5243, 1.3397, 0.3902, 1.1997, 0.5243
0.6692, 5380.26, 0.5868, 1.1228, 0.5033, 0.9370, 0.5868
0.6724, 5406.37, 0.4361, 1.0669, 0.3058, 0.5951, 0.4361
