Imatest,24.2.6, Master, SFR
File,car_55.0 mm_6400ISO_-2EV_Dist1_OFF_Focused.tiff
Run date,12-May-2025 16:08:14,,Build 2025-03-20
Description,
Path,/home/colourlabgpu4/Kimia/Thesis/Imatest/Dist1+55/Results

Region,1,of,1,total

Cy/Pxl,LW/PH,MTF(nchan),MTF(R),MTF(G),MTF(B),MTF(Y)
0.3089, 2483.26, 0.6608, 1.0526, 0.8269, 0.9360, 0.6608
0.3121, 2509.40, 0.9677, 1.3612, 1.0156, 0.1314, 0.9677
0.3154, 2535.54, 0.5311, 1.5385, 0.3203, 0.4052, 0.5311
0.3186, 2561.68, 0.4619, 1.2062, 0.5241, 1.0976, 0.4619
0.3219, 2587.82, 0.5545, 0.2962, 0.6304, 0.9391, 0.5545
0.3251, 2613.96, 0.7550, 0.8625, 0.6979, 1.2812, 0.7550
0.3284, 2640.10, 0.5856, 0.2850, 0.6463, 1.1592, 0.5856
0.3316, 2666.24, 0.3519, 0.8850, 0.4476, 0.4945, 0.3519
0.3349, 2692.38, 0.8861, 1.9984, 0.5941, 1.8744, 0.8861
0.3381, 2718.52, 0.7103, 1.8837, 0.3231, 1.9328, 0.7103
0.3414, 2744.66, 0.5085, 1.1439, 0.4831, 1.3379, 0.5085
0.3446, 2770.80, 0.5289, 1.1535, 0.4382, 0.5809, 0.5289
0.3479, 2796.94, 0.2529, 0.4988, 0.2477, 0.2398, 0.2529
0.3511, 2823.08, 0.3831, 0.8232, 0.3459, 0.4484, 0.3831
0.3544, 2849.21, 0.5447, 1.4113, 0.3935, 0.1084, 0.5447
0.3576, 2875.35, 1.0933, 1.8771, 0.9805, 0.8429, 1.0933
0.3609, 2901.49, 1.5172, 1.6609, 1.5330, 1.3860, 1.5172
0.3641, 2927.63, 1.2144, 1.1314, 1.2335, 1.5417, 1.2144
0.3674, 2953.77, 0.8539, 0.9252, 0.8104, 1.3454, 0.8539
0.3706, 2979.91, 0.2763, 0.6836, 0.2053, 0.7041, 0.2763
0.3739, 3006.05, 0.7012, 0.8770, 0.7060, 0.5459, 0.7012
0.3771, 3032.19, 0.8797, 1.0399, 0.8664, 0.8971, 0.8797
0.3804, 3058.33, 0.2630, 0.6852, 0.3991, 0.3247, 0.2630
0.3836, 3084.47, 0.2287, 0.6060, 0.3811, 0.2610, 0.2287
0.3869, 3110.61, 0.2124, 0.6454, 0.2413, 0.3857, 0.2124
0.3901, 3136.75, 0.4107, 0.7070, 0.3897, 0.7545, 0.4107
0.3934, 3162.89, 0.7669, 0.9506, 0.7225, 0.7770, 0.7669
0.3966, 3189.03, 0.5959, 0.5618, 0.6308, 0.5718, 0.5959
0.3999, 3215.17, 0.4308, 0.6554, 0.4900, 0.2894, 0.4308
0.4031, 3241.31, 0.9306, 1.4588, 0.8393, 1.2300, 0.9306
0.4064, 3267.45, 0.8140, 1.2923, 0.7233, 1.0735, 0.8140
0.4097, 3293.59, 0.8330, 1.2863, 0.7505, 0.7165, 0.8330
0.4129, 3319.73, 0.3078, 0.3637, 0.2807, 0.7312, 0.3078
0.4162, 3345.87, 0.5422, 0.5164, 0.6412, 0.2076, 0.5422
0.4194, 3372.01, 0.6212, 0.4983, 0.6515, 0.7889, 0.6212
0.4227, 3398.15, 0.8768, 0.5936, 0.9339, 1.1801, 0.8768
0.4259, 3424.29, 1.3914, 1.3782, 1.4075, 1.5680, 1.3914
0.4292, 3450.43, 1.2149, 1.7306, 1.0970, 1.1916, 1.2149
0.4324, 3476.56, 0.2186, 0.6548, 0.1250, 0.5799, 0.2186
0.4357, 3502.70, 0.5811, 0.5245, 0.5982, 1.0510, 0.5811
0.4389, 3528.84, 0.4433, 0.4900, 0.3993, 1.0008, 0.4433
0.4422, 3554.98, 0.5607, 0.5891, 0.5375, 0.8214, 0.5607
0.4454, 3581.12, 0.7354, 0.8994, 0.6862, 0.8885, 0.7354
0.4487, 3607.26, 0.5956, 0.6186, 0.5369, 1.1770, 0.5956
0.4519, 3633.40, 0.3000, 0.1349, 0.3520, 0.7688, 0.3000
0.4552, 3659.54, 0.4032, 0.5391, 0.4568, 0.5090, 0.4032
0.4584, 3685.68, 0.3261, 0.3731, 0.3619, 0.8278, 0.3261
0.4617, 3711.82, 0.2768, 0.2244, 0.3510, 0.5306, 0.2768
0.4649, 3737.96, 0.4038, 0.4132, 0.4911, 0.4269, 0.4038
0.4682, 3764.10, 0.8597, 0.6100, 0.9168, 1.0837, 0.8597
0.4714, 3790.24, 0.8527, 0.3997, 0.9803, 1.2123, 0.8527
0.4747, 3816.38, 0.4513, 0.4568, 0.6253, 0.3404, 0.4513
0.4779, 3842.52, 0.8923, 0.9547, 0.9272, 0.4457, 0.8923
0.4812, 3868.66, 0.9680, 0.8808, 1.0135, 0.7083, 0.9680
0.4844, 3894.80, 0.7079, 0.5830, 0.7458, 0.7068, 0.7079
0.4877, 3920.94, 0.7910, 1.0891, 0.7763, 0.2413, 0.7910
0.4909, 3947.08, 0.1954, 0.5425, 0.1516, 0.0935, 0.1954
0.4942, 3973.22, 0.5663, 0.7663, 0.6163, 0.4519, 0.5663
0.4974, 3999.36, 0.4456, 0.9655, 0.7312, 0.4327, 0.4456
0.5007, 4025.50, 0.2954, 1.3629, 0.4519, 0.7869, 0.2954
