Imatest,24.2.6, Master, SFR
File,car_55.0 mm_6400ISO_-2EV_Dist1_ON_Defocus1.tiff
Run date,12-May-2025 16:08:14,,Build 2025-03-20
Description,
Path,/home/colourlabgpu4/Kimia/Thesis/Imatest/Dist1+55/Results

Region,1,of,1,total

Cy/Pxl,LW/PH,MTF(nchan),MTF(R),MTF(G),MTF(B),MTF(Y)
0.4192, 3370.04, 0.3916, 0.7442, 0.2862, 0.6620, 0.3916
0.4224, 3396.16, 0.4226, 0.2980, 0.4151, 0.8707, 0.4226
0.4257, 3422.28, 0.2314, 0.3678, 0.2082, 0.4960, 0.2314
0.4289, 3448.41, 0.0708, 0.3356, 0.1294, 0.1447, 0.0708
0.4322, 3474.53, 0.5126, 0.2294, 0.6779, 0.5802, 0.5126
0.4354, 3500.66, 0.5756, 0.3246, 0.7250, 0.5772, 0.5756
0.4387, 3526.78, 0.0750, 0.3892, 0.0382, 0.4457, 0.0750
0.4419, 3552.91, 0.3274, 0.2603, 0.4018, 0.4015, 0.3274
0.4452, 3579.03, 0.2821, 0.1005, 0.3759, 0.3164, 0.2821
0.4484, 3605.15, 0.2495, 0.4796, 0.2983, 0.5618, 0.2495
0.4517, 3631.28, 0.4004, 0.1658, 0.4967, 0.8812, 0.4004
0.4549, 3657.40, 0.8241, 0.4358, 0.9202, 1.0901, 0.8241
0.4582, 3683.53, 1.4303, 1.0238, 1.5089, 1.8165, 1.4303
0.4614, 3709.65, 1.2044, 0.8180, 1.2841, 1.5697, 1.2044
0.4646, 3735.78, 0.4110, 0.2046, 0.4505, 0.5858, 0.4110
0.4679, 3761.90, 0.0779, 0.4160, 0.0840, 0.4140, 0.0779
0.4711, 3788.02, 0.3474, 0.7222, 0.3426, 0.4041, 0.3474
0.4744, 3814.15, 0.3971, 0.5422, 0.4085, 0.0908, 0.3971
0.4776, 3840.27, 0.6686, 0.5261, 0.7846, 0.1175, 0.6686
0.4809, 3866.40, 0.4395, 0.4467, 0.4730, 0.0921, 0.4395
