Imatest,24.2.6, Master, SFR
File,sports ball_55.0 mm_25600ISO_+1EV_Dist2_ON_Defocus1.tiff
Run date,07-May-2025 11:58:31,,Build 2025-03-20
Description,
Path,/home/colourlabgpu4/Kimia/Thesis/Imatest/Dist2+55/Results/+1EV - Imatest Binning

Region,1,of,1,total

Cy/Pxl,LW/PH,MTF(nchan),MTF(R),MTF(G),MTF(B),MTF(Y)
0.2986, 2400.88, 0.5894, 0.5367, 0.6498, 0.4929, 0.5894
0.3007, 2417.32, 0.3751, 0.5215, 0.3732, 0.7429, 0.3751
0.3027, 2433.77, 0.2102, 0.4486, 0.1427, 0.6965, 0.2102
0.3048, 2450.21, 0.1238, 0.2898, 0.1238, 0.3489, 0.1238
0.3068, 2466.65, 0.4102, 0.3902, 0.4610, 0.0547, 0.4102
0.3088, 2483.10, 0.4687, 0.2920, 0.5801, 0.2607, 0.4687
0.3109, 2499.54, 0.6324, 0.3605, 0.7935, 0.2903, 0.6324
0.3129, 2515.99, 0.5240, 0.3880, 0.7110, 0.4505, 0.5240
0.3150, 2532.43, 0.1910, 0.5877, 0.2354, 0.5685, 0.1910
0.3170, 2548.88, 0.2152, 0.4364, 0.2832, 0.3689, 0.2152
0.3191, 2565.32, 0.2680, 0.3995, 0.4157, 0.1533, 0.2680
0.3211, 2581.77, 0.0631, 0.2930, 0.1242, 0.2815, 0.0631
0.3232, 2598.21, 0.2436, 0.2189, 0.3240, 0.1316, 0.2436
0.3252, 2614.65, 0.4698, 0.8201, 0.4503, 0.6177, 0.4698
0.3273, 2631.10, 0.8447, 1.6099, 0.6961, 0.6799, 0.8447
0.3293, 2647.54, 0.7033, 1.1494, 0.6233, 0.4974, 0.7033
0.3313, 2663.99, 0.2461, 0.3119, 0.2423, 0.1647, 0.2461
0.3334, 2680.43, 0.1561, 0.3451, 0.2377, 0.3027, 0.1561
0.3354, 2696.88, 0.1824, 0.2993, 0.2012, 0.0841, 0.1824
0.3375, 2713.32, 0.1184, 0.1879, 0.1287, 0.3678, 0.1184
0.3395, 2729.76, 0.3088, 0.3970, 0.3971, 0.4621, 0.3088
0.3416, 2746.21, 0.2551, 0.2322, 0.3630, 0.5607, 0.2551
0.3436, 2762.65, 0.2934, 0.0692, 0.3585, 0.6022, 0.2934
0.3457, 2779.10, 0.6201, 0.6419, 0.6511, 0.6207, 0.6201
0.3477, 2795.54, 0.7743, 0.9044, 0.8186, 0.5966, 0.7743
0.3497, 2811.99, 0.3797, 0.7982, 0.3379, 0.5878, 0.3797
0.3518, 2828.43, 0.6152, 1.0020, 0.5169, 0.6707, 0.6152
0.3538, 2844.87, 0.8047, 0.7282, 0.8316, 0.7550, 0.8047
0.3559, 2861.32, 0.4233, 0.3489, 0.4772, 0.2271, 0.4233
0.3579, 2877.76, 0.5446, 0.1100, 0.7449, 0.1270, 0.5446
0.3600, 2894.21, 0.2948, 0.7155, 0.4509, 0.1895, 0.2948
0.3620, 2910.65, 0.1562, 0.8595, 0.0526, 0.3274, 0.1562
0.3641, 2927.10, 0.3971, 0.9505, 0.3268, 0.4880, 0.3971
0.3661, 2943.54, 0.5569, 0.9792, 0.4618, 0.5527, 0.5569
0.3682, 2959.99, 0.0648, 0.1117, 0.1096, 0.3240, 0.0648
0.3702, 2976.43, 0.4155, 0.5100, 0.4372, 0.4018, 0.4155
0.3722, 2992.87, 0.4609, 0.5334, 0.5078, 0.2689, 0.4609
0.3743, 3009.32, 0.6460, 0.4927, 0.7659, 0.2420, 0.6460
0.3763, 3025.76, 0.3689, 0.3016, 0.5585, 0.2128, 0.3689
0.3784, 3042.21, 0.2796, 0.7402, 0.1922, 0.2038, 0.2796
0.3804, 3058.65, 0.4238, 0.3608, 0.4591, 0.2963, 0.4238
0.3825, 3075.10, 0.1084, 0.2117, 0.1081, 0.1412, 0.1084
0.3845, 3091.54, 0.1753, 0.5652, 0.2486, 0.2337, 0.1753
0.3866, 3107.98, 0.0459, 0.5058, 0.1167, 0.2446, 0.0459
