Imatest,24.2.6, Master, SFR
File,car_55.0 mm_1600ISO_-3EV_Dist2_ON_Focused.tiff
Run date,12-May-2025 17:47:35,,Build 2025-03-20
Description,
Path,/home/colourlabgpu4/Kimia/Thesis/Imatest/Dist2+55/Results

Region,1,of,1,total

Cy/Pxl,LW/PH,MTF(nchan),MTF(R),MTF(G),MTF(B),MTF(Y)
0.3359, 2700.49, 0.2598, 0.6295, 0.1131, 0.8123, 0.2598
0.3390, 2725.26, 0.3946, 0.7583, 0.3899, 0.2709, 0.3946
0.3420, 2750.04, 0.2821, 0.2325, 0.3516, 0.4032, 0.2821
0.3451, 2774.81, 0.1047, 0.3216, 0.1831, 0.6437, 0.1047
0.3482, 2799.59, 0.1497, 0.5976, 0.0871, 0.4409, 0.1497
0.3513, 2824.36, 0.2734, 0.5113, 0.3491, 0.3924, 0.2734
0.3544, 2849.14, 0.3662, 0.3584, 0.4057, 0.5720, 0.3662
0.3575, 2873.91, 0.4927, 0.6582, 0.5243, 0.1273, 0.4927
0.3605, 2898.69, 0.5211, 0.7385, 0.5114, 0.1239, 0.5211
0.3636, 2923.47, 0.1164, 0.7153, 0.1747, 0.0992, 0.1164
0.3667, 2948.24, 0.0519, 0.7695, 0.1141, 0.3030, 0.0519
0.3698, 2973.02, 0.1898, 0.4048, 0.2919, 0.7459, 0.1898
0.3729, 2997.79, 0.4396, 0.5277, 0.4773, 0.8643, 0.4396
0.3759, 3022.57, 0.3152, 0.6185, 0.2909, 0.8176, 0.3152
0.3790, 3047.34, 0.0403, 0.3466, 0.0830, 0.8623, 0.0403
0.3821, 3072.12, 0.1043, 0.2197, 0.0853, 0.9928, 0.1043
0.3852, 3096.89, 0.1368, 0.1752, 0.0702, 1.0137, 0.1368
0.3883, 3121.67, 0.1120, 0.1069, 0.1571, 0.3741, 0.1120
0.3913, 3146.44, 0.1931, 0.3473, 0.1525, 0.4796, 0.1931
0.3944, 3171.22, 0.3635, 0.6534, 0.2652, 0.7401, 0.3635
0.3975, 3195.99, 0.4359, 0.5765, 0.4120, 0.4379, 0.4359
0.4006, 3220.77, 0.7265, 0.7781, 0.7401, 0.5860, 0.7265
