Imatest,24.2.6, Master, SFR
File,car_55.0 mm_25600ISO_-2EV_Dist2_OFF_Focused.tiff
Run date,12-May-2025 17:41:50,,Build 2025-03-20
Description,
Path,/home/colourlabgpu4/Kimia/Thesis/Imatest/Dist2+55/Results

Region,1,of,1,total

Cy/Pxl,LW/PH,MTF(nchan),MTF(R),MTF(G),MTF(B),MTF(Y)
0.3447, 2771.70, 1.5479, 0.2705, 0.2238, 0.2507, 1.5479
0.3478, 2796.45, 4.0777, 0.2199, 0.5571, 0.6278, 4.0777
0.3509, 2821.20, 8.5379, 0.2549, 0.9567, 0.8028, 8.5379
0.3540, 2845.95, 5.5977, 0.2480, 0.5008, 0.5206, 5.5977
0.3571, 2870.69, 6.3786, 0.1003, 0.9726, 0.4677, 6.3786
0.3601, 2895.44,16.5587, 0.1854, 2.2168, 0.8823,16.5587
0.3632, 2920.19,20.9264, 0.4347, 2.6058, 0.9021,20.9264
0.3663, 2944.93,20.2727, 0.5869, 2.3032, 0.7875,20.2727
0.3694, 2969.68,17.1651, 0.5213, 1.9215, 0.6429,17.1651
0.3724, 2994.43,10.5373, 0.2761, 1.3138, 0.2614,10.5373
0.3755, 3019.18, 3.6620, 0.0212, 0.5405, 0.3308, 3.6620
0.3786, 3043.92, 8.2277, 0.2163, 0.9241, 0.4256, 8.2277
0.3817, 3068.67,11.4329, 0.2973, 1.4259, 0.2306,11.4329
0.3848, 3093.42, 9.6041, 0.2204, 1.3848, 0.2607, 9.6041
0.3878, 3118.17, 3.1641, 0.1208, 0.7739, 0.4899, 3.1641
0.3909, 3142.91, 4.9167, 0.2595, 0.5125, 0.5937, 4.9167
0.3940, 3167.66, 8.1839, 0.3224, 0.8109, 0.4313, 8.1839
0.3971, 3192.41, 6.2711, 0.2379, 0.6807, 0.1540, 6.2711
0.4001, 3217.16, 3.5679, 0.1252, 0.5988, 0.1065, 3.5679
0.4032, 3241.90, 0.3357, 0.1501, 0.2509, 0.0546, 0.3357
0.4063, 3266.65, 4.6758, 0.2029, 0.4920, 0.1750, 4.6758
0.4094, 3291.40, 6.4131, 0.1795, 0.8761, 0.1396, 6.4131
0.4125, 3316.15, 2.9184, 0.0544, 0.4983, 0.5247, 2.9184
0.4155, 3340.89, 2.9416, 0.1000, 0.2080, 0.7489, 2.9416
0.4186, 3365.64, 4.3221, 0.1764, 0.5666, 0.6019, 4.3221
0.4217, 3390.39, 3.0077, 0.1603, 0.6019, 0.3224, 3.0077
0.4248, 3415.13, 5.1925, 0.1249, 0.8851, 0.3685, 5.1925
0.4278, 3439.88, 9.7235, 0.1383, 1.4292, 0.7229, 9.7235
