Imatest,24.2.6, Master, SFR
File,cup_55.0 mm_25600ISO_-1EV_Dist2_OFF_Defocus2.tiff
Run date,12-May-2025 18:01:14,,Build 2025-03-20
Description,
Path,/home/colourlabgpu4/Kimia/Thesis/Imatest/Dist2+55/Results

Region,1,of,1,total

Cy/Pxl,LW/PH,MTF(nchan),MTF(R),MTF(G),MTF(B),MTF(Y)
0.4093, 3290.95, 1.1478, 1.4598, 1.1275, 0.7268, 1.1478
0.4124, 3315.69, 0.6077, 0.5816, 0.7059, 0.4779, 0.6077
0.4155, 3340.44, 0.5508, 0.8007, 0.5623, 0.9801, 0.5508
0.4186, 3365.18, 0.1986, 0.2449, 0.3334, 0.4563, 0.1986
0.4216, 3389.92, 1.5137, 1.7725, 1.5022, 1.4310, 1.5137
0.4247, 3414.67, 2.1666, 1.6828, 2.5100, 0.9118, 2.1666
0.4278, 3439.41, 1.4057, 1.9248, 1.6319, 0.6079, 1.4057
0.4309, 3464.15, 1.2082, 2.7326, 1.0287, 0.4752, 1.2082
0.4339, 3488.90, 0.9414, 1.5915, 0.8582, 0.5720, 0.9414
0.4370, 3513.64, 0.4095, 1.6774, 0.3973, 0.7736, 0.4095
0.4401, 3538.39, 1.6962, 3.3735, 1.3935, 1.5735, 1.6962
0.4432, 3563.13, 2.2943, 3.2061, 2.2740, 1.1227, 2.2943
0.4463, 3587.87, 0.6847, 0.3816, 0.9280, 0.3670, 0.6847
0.4493, 3612.62, 0.5482, 1.5271, 0.3667, 0.8929, 0.5482
0.4524, 3637.36, 0.7056, 2.1238, 0.3956, 0.9434, 0.7056
0.4555, 3662.11, 1.0569, 2.6103, 0.8204, 0.3587, 1.0569
0.4586, 3686.85, 2.0070, 2.2828, 2.1013, 0.9507, 2.0070
0.4616, 3711.59, 1.6125, 1.5048, 1.7320, 0.8118, 1.6125
0.4647, 3736.34, 1.1632, 1.3104, 1.1472, 1.0562, 1.1632
0.4678, 3761.08, 1.3919, 1.3247, 1.4933, 0.9300, 1.3919
0.4709, 3785.83, 0.3222, 0.8116, 0.4865, 0.5685, 0.3222
0.4740, 3810.57, 1.3273, 0.6834, 1.5523, 0.5890, 1.3273
0.4770, 3835.31, 0.9319, 0.6266, 1.2176, 1.5349, 0.9319
0.4801, 3860.06, 1.2005, 1.6399, 1.3770, 1.0102, 1.2005
0.4832, 3884.80, 0.4422, 0.2700, 0.5733, 0.7102, 0.4422
0.4863, 3909.55, 1.0443, 1.6512, 0.9973, 0.6009, 1.0443
0.4893, 3934.29, 0.7959, 1.8355, 0.6511, 0.8973, 0.7959
0.4924, 3959.03, 0.5046, 1.1427, 0.3403, 1.2897, 0.5046
0.4955, 3983.78, 0.4171, 0.6122, 0.5781, 1.0385, 0.4171
0.4986, 4008.52, 1.8222, 2.0000, 1.8004, 0.6534, 1.8222
0.5017, 4033.27, 2.0000, 2.0000, 1.7857, 0.7908, 2.0000
0.5047, 4058.01, 0.8803, 2.0000, 0.4568, 1.3721, 0.8803
0.5078, 4082.75, 0.2416, 0.8305, 0.0666, 0.9221, 0.2416
0.5109, 4107.50, 1.7411, 2.0000, 1.7894, 1.1876, 1.7411
0.5140, 4132.24, 2.0000, 2.0000, 2.0000, 1.3587, 2.0000
0.5170, 4156.99, 2.0000, 2.0000, 2.0000, 0.9450, 2.0000
0.5201, 4181.73, 1.2891, 0.1851, 1.5502, 1.2408, 1.2891
0.5232, 4206.47, 1.6038, 2.0000, 1.3554, 1.2444, 1.6038
0.5263, 4231.22, 2.0000, 2.0000, 2.0000, 2.0000, 2.0000
0.5293, 4255.96, 1.7801, 2.0000, 1.4105, 1.9679, 1.7801
0.5324, 4280.71, 0.8097, 2.0000, 0.6545, 1.4534, 0.8097
0.5355, 4305.45, 0.4679, 0.9744, 0.7245, 0.9333, 0.4679
0.5386, 4330.19, 0.3987, 1.0121, 0.3414, 0.2127, 0.3987
0.5417, 4354.94, 1.3058, 1.4254, 1.3671, 0.5817, 1.3058
0.5447, 4379.68, 1.6078, 1.9464, 1.6244, 0.9389, 1.6078
0.5478, 4404.43, 1.3477, 2.0000, 1.2873, 1.4839, 1.3477
0.5509, 4429.17, 0.3306, 0.5779, 0.2740, 1.2036, 0.3306
0.5540, 4453.91, 0.3650, 0.6578, 0.3602, 0.0789, 0.3650
0.5570, 4478.66, 0.1052, 1.0011, 0.2252, 0.7910, 0.1052
0.5601, 4503.40, 0.6582, 0.8768, 0.7101, 1.2150, 0.6582
0.5632, 4528.15, 0.6674, 0.9589, 0.6462, 0.6109, 0.6674
