Imatest,24.2.6, Master, SFR
File,cup_55.0 mm_1600ISO_+1EV_Dist2_ON_Defocus1.tiff
Run date,07-May-2025 12:14:41,,Build 2025-03-20
Description,
Path,/home/colourlabgpu4/Kimia/Thesis/Imatest/Dist2+55/Results/+1EV - Imatest Binning

Region,1,of,1,total

Cy/Pxl,LW/PH,MTF(nchan),MTF(R),MTF(G),MTF(B),MTF(Y)
0.3084, 2479.90, 0.0917, 0.0636, 0.1236, 0.1223, 0.0917
0.3104, 2495.50, 0.0119, 0.1057, 0.0415, 0.0357, 0.0119
0.3123, 2511.10, 0.0420, 0.0717, 0.0656, 0.0852, 0.0420
0.3143, 2526.69, 0.0444, 0.0525, 0.0726, 0.0781, 0.0444
0.3162, 2542.29, 0.0386, 0.0798, 0.0787, 0.0398, 0.0386
0.3181, 2557.89, 0.0399, 0.0378, 0.0608, 0.0769, 0.0399
0.3201, 2573.49, 0.0525, 0.1424, 0.0751, 0.1878, 0.0525
0.3220, 2589.08, 0.1810, 0.1810, 0.2084, 0.2045, 0.1810
0.3240, 2604.68, 0.1528, 0.1624, 0.1653, 0.1143, 0.1528
0.3259, 2620.28, 0.0729, 0.1608, 0.0455, 0.1802, 0.0729
0.3278, 2635.87, 0.0793, 0.1202, 0.0762, 0.0800, 0.0793
0.3298, 2651.47, 0.0856, 0.0483, 0.1055, 0.0651, 0.0856
0.3317, 2667.07, 0.1369, 0.0867, 0.1613, 0.0544, 0.1369
0.3337, 2682.66, 0.1450, 0.1131, 0.1533, 0.2068, 0.1450
0.3356, 2698.26, 0.1908, 0.1678, 0.2036, 0.2168, 0.1908
0.3375, 2713.86, 0.1671, 0.2114, 0.1763, 0.1199, 0.1671
0.3395, 2729.45, 0.1090, 0.1768, 0.1287, 0.1851, 0.1090
0.3414, 2745.05, 0.1329, 0.1143, 0.1549, 0.0803, 0.1329
0.3434, 2760.65, 0.1684, 0.3211, 0.1492, 0.0873, 0.1684
0.3453, 2776.24, 0.1814, 0.3781, 0.1386, 0.1558, 0.1814
0.3472, 2791.84, 0.1431, 0.2544, 0.1236, 0.1296, 0.1431
0.3492, 2807.44, 0.0902, 0.0890, 0.0882, 0.1212, 0.0902
0.3511, 2823.04, 0.1192, 0.2374, 0.0923, 0.2922, 0.1192
0.3531, 2838.63, 0.1529, 0.1940, 0.1432, 0.2710, 0.1529
0.3550, 2854.23, 0.1301, 0.1593, 0.1231, 0.1492, 0.1301
0.3569, 2869.83, 0.0743, 0.1712, 0.0397, 0.2378, 0.0743
0.3589, 2885.42, 0.1076, 0.1814, 0.0913, 0.1511, 0.1076
0.3608, 2901.02, 0.1266, 0.1825, 0.1172, 0.0882, 0.1266
0.3628, 2916.62, 0.0893, 0.0903, 0.0857, 0.1247, 0.0893
0.3647, 2932.21, 0.0864, 0.1405, 0.0712, 0.1556, 0.0864
0.3666, 2947.81, 0.1554, 0.2821, 0.1267, 0.1281, 0.1554
0.3686, 2963.41, 0.1775, 0.2786, 0.1656, 0.0863, 0.1775
0.3705, 2979.00, 0.2449, 0.2937, 0.2447, 0.1436, 0.2449
0.3725, 2994.60, 0.2717, 0.3347, 0.2636, 0.2110, 0.2717
0.3744, 3010.20, 0.1784, 0.2579, 0.1715, 0.0953, 0.1784
