Imatest,24.2.6, Master, SFR
File,cup_55.0 mm_25600ISO_0EV_Dist2_ON_Focused.tiff
Run date,12-May-2025 17:51:10,,Build 2025-03-20
Description,
Path,/home/colourlabgpu4/Kimia/Thesis/Imatest/Dist2+55/Results

Region,1,of,1,total

Cy/Pxl,LW/PH,MTF(nchan),MTF(R),MTF(G),MTF(B),MTF(Y)
0.4035, 3244.10, 0.5178, 0.9378, 0.4728, 0.5700, 0.5178
0.4066, 3268.86, 0.8068, 1.0688, 0.7889, 0.7409, 0.8068
0.4097, 3293.63, 1.0458, 1.1880, 1.0504, 0.6954, 1.0458
0.4127, 3318.39, 1.3802, 1.4705, 1.4405, 0.8260, 1.3802
0.4158, 3343.16, 1.5946, 1.5954, 1.6583, 0.9912, 1.5946
0.4189, 3367.92, 1.3761, 1.5125, 1.4127, 0.9476, 1.3761
0.4220, 3392.68, 0.9261, 0.7855, 0.9663, 0.9475, 0.9261
0.4251, 3417.45, 1.0270, 1.3386, 1.0209, 1.1880, 1.0270
0.4281, 3442.21, 1.0876, 1.5058, 1.0206, 1.3683, 1.0876
0.4312, 3466.98, 0.5953, 0.7220, 0.6042, 0.5227, 0.5953
0.4343, 3491.74, 1.7128, 1.8914, 1.7005, 1.4397, 1.7128
0.4374, 3516.50, 1.6527, 1.7815, 1.6416, 1.5345, 1.6527
0.4405, 3541.27, 1.2643, 0.9391, 1.3634, 1.0801, 1.2643
0.4435, 3566.03, 0.4655, 0.4164, 0.4994, 0.4621, 0.4655
0.4466, 3590.80, 0.3650, 0.4786, 0.4598, 0.2099, 0.3650
0.4497, 3615.56, 0.2464, 0.3059, 0.3303, 0.2530, 0.2464
0.4528, 3640.32, 0.7415, 0.8123, 0.7405, 0.6212, 0.7415
0.4559, 3665.09, 0.8834, 1.0732, 0.8857, 0.5391, 0.8834
0.4589, 3689.85, 0.8049, 0.8752, 0.8572, 0.8469, 0.8049
0.4620, 3714.62, 0.2269, 0.6618, 0.3826, 0.6069, 0.2269
0.4651, 3739.38, 0.1543, 0.6337, 0.2959, 0.7029, 0.1543
0.4682, 3764.15, 0.4751, 0.5699, 0.6372, 0.4880, 0.4751
0.4713, 3788.91, 0.4974, 0.4535, 0.5909, 0.1069, 0.4974
0.4743, 3813.67, 0.1881, 0.2694, 0.1723, 0.3177, 0.1881
0.4774, 3838.44, 0.5307, 0.6434, 0.5458, 0.6618, 0.5307
0.4805, 3863.20, 1.2291, 1.5813, 1.1882, 0.9992, 1.2291
0.4836, 3887.97, 1.2575, 1.7642, 1.1804, 1.1275, 1.2575
0.4867, 3912.73, 0.9904, 1.3208, 0.9534, 0.7572, 0.9904
0.4897, 3937.49, 0.5183, 0.5579, 0.5125, 0.5095, 0.5183
0.4928, 3962.26, 0.3669, 0.3767, 0.4295, 0.6456, 0.3669
0.4959, 3987.02, 0.9776, 1.7263, 0.9541, 1.5869, 0.9776
