Imatest,24.2.6, Master, SFR
File,cup_55.0 mm_6400ISO_0EV_Dist2_OFF_Defocus1.tiff
Run date,12-May-2025 17:51:10,,Build 2025-03-20
Description,
Path,/home/colourlabgpu4/Kimia/Thesis/Imatest/Dist2+55/Results

Region,1,of,1,total

Cy/Pxl,LW/PH,MTF(nchan),MTF(R),MTF(G),MTF(B),MTF(Y)
0.3633, 2921.09, 0.2346, 0.3129, 0.2615, 0.1993, 0.2346
0.3664, 2945.85, 0.2241, 0.2990, 0.2307, 0.2367, 0.2241
0.3695, 2970.60, 0.1619, 0.2843, 0.1708, 0.4928, 0.1619
0.3726, 2995.36, 0.1475, 0.1232, 0.1880, 0.5154, 0.1475
0.3756, 3020.11, 0.1517, 0.0843, 0.1833, 0.2915, 0.1517
0.3787, 3044.87, 0.1962, 0.3717, 0.1719, 0.0576, 0.1962
0.3818, 3069.62, 0.2840, 0.5189, 0.2356, 0.1304, 0.2840
0.3849, 3094.38, 0.2631, 0.4009, 0.2497, 0.1051, 0.2631
0.3880, 3119.13, 0.2023, 0.2819, 0.2176, 0.1259, 0.2023
0.3910, 3143.89, 0.0798, 0.1025, 0.1157, 0.1027, 0.0798
0.3941, 3168.64, 0.3124, 0.1633, 0.3591, 0.3484, 0.3124
0.3972, 3193.40, 0.4412, 0.3140, 0.5161, 0.4239, 0.4412
0.4003, 3218.15, 0.2185, 0.4772, 0.1789, 0.1626, 0.2185
0.4033, 3242.91, 0.2847, 0.3721, 0.2796, 0.3041, 0.2847
0.4064, 3267.66, 0.0260, 0.0742, 0.0432, 0.1440, 0.0260
0.4095, 3292.42, 0.3448, 0.2927, 0.3602, 0.4596, 0.3448
0.4126, 3317.17, 0.6267, 0.6677, 0.6302, 0.6674, 0.6267
0.4157, 3341.93, 0.4781, 0.4844, 0.4773, 0.5755, 0.4781
0.4187, 3366.68, 0.1190, 0.1701, 0.1077, 0.3085, 0.1190
0.4218, 3391.44, 0.0805, 0.1219, 0.0990, 0.2871, 0.0805
