Imatest,24.2.6, Master, SFR
File,car_55.0 mm_6400ISO_0EV_Dist2_ON_Defocus2.tiff
Run date,12-May-2025 17:27:35,,Build 2025-03-20
Description,
Path,/home/colourlabgpu4/Kimia/Thesis/Imatest/Dist2+55/Results

Region,1,of,1,total

Cy/Pxl,LW/PH,MTF(nchan),MTF(R),MTF(G),MTF(B),MTF(Y)
0.6063, 4874.41, 0.5236, 0.3627, 0.5754, 0.5155, 0.5236
0.6093, 4899.16, 0.7233, 0.2024, 0.8820, 0.7130, 0.7233
0.6124, 4923.90, 0.6278, 0.3297, 0.7432, 0.7706, 0.6278
0.6155, 4948.64, 0.3778, 0.5411, 0.3601, 0.4827, 0.3778
0.6186, 4973.39, 0.2024, 0.2952, 0.1942, 0.3573, 0.2024
0.6217, 4998.13, 0.2094, 0.1452, 0.2539, 0.3529, 0.2094
0.6247, 5022.87, 0.5695, 0.6757, 0.5445, 0.5869, 0.5695
0.6278, 5047.62, 1.0592, 1.2430, 1.0711, 0.5853, 1.0592
0.6309, 5072.36, 0.8434, 0.7688, 0.9115, 0.6180, 0.8434
0.6340, 5097.10, 0.3351, 0.0694, 0.4149, 0.3419, 0.3351
0.6370, 5121.85, 0.4715, 0.5181, 0.4832, 0.4100, 0.4715
0.6401, 5146.59, 0.6402, 0.8625, 0.5930, 0.9268, 0.6402
0.6432, 5171.33, 0.5987, 0.6562, 0.6061, 1.0708, 0.5987
0.6463, 5196.08, 0.4730, 0.5723, 0.5168, 0.6564, 0.4730
0.6494, 5220.82, 0.4938, 0.3111, 0.4808, 1.1524, 0.4938
0.6524, 5245.56, 0.0325, 0.2359, 0.1188, 1.2652, 0.0325
0.6555, 5270.31, 0.5838, 0.2790, 0.7853, 0.8793, 0.5838
0.6586, 5295.05, 0.6129, 0.5326, 0.7134, 0.3967, 0.6129
0.6617, 5319.79, 0.7835, 1.0643, 0.7745, 0.6755, 0.7835
0.6647, 5344.53, 0.7008, 0.6553, 0.7046, 0.9004, 0.7008
0.6678, 5369.28, 0.6473, 0.5565, 0.6876, 0.6430, 0.6473
0.6709, 5394.02, 0.4036, 0.4506, 0.4440, 0.3802, 0.4036
0.6740, 5418.76, 0.0213, 0.3138, 0.1447, 0.5881, 0.0213
0.6771, 5443.51, 0.4670, 0.3347, 0.5555, 0.8230, 0.4670
0.6801, 5468.25, 0.4897, 0.1726, 0.6743, 0.5151, 0.4897
0.6832, 5492.99, 0.4769, 0.4891, 0.5976, 0.1334, 0.4769
0.6863, 5517.74, 0.6405, 0.7056, 0.6492, 0.5982, 0.6405
0.6894, 5542.48, 0.7881, 0.8522, 0.7485, 1.0321, 0.7881
0.6924, 5567.22, 0.7406, 0.8888, 0.6901, 1.4997, 0.7406
0.6955, 5591.97, 0.3079, 0.5830, 0.3858, 1.7829, 0.3079
0.6986, 5616.71, 0.0292, 0.2051, 0.1031, 1.2531, 0.0292
0.7017, 5641.45, 0.6601, 1.3388, 0.5276, 1.0149, 0.6601
0.7048, 5666.20, 0.9006, 1.6478, 0.7779, 0.5396, 0.9006
